date,open,high,low,close,volume
2007-02-05,13.9583,14.0226,13.741,13.8054,22930053
2007-02-06,13.7812,13.8295,13.564,13.6927,25274865
2007-02-07,13.7651,13.7731,13.5559,13.6042,36367446
2007-02-08,13.572,13.6122,13.4031,13.4433,36794538
2007-02-09,13.5077,13.6284,13.3066,13.4353,33315000
2007-02-12,13.3951,13.4434,13.2825,13.3951,25609195
2007-02-13,13.4434,13.4434,13.2985,13.3629,22074215
2007-02-14,13.4675,13.6284,13.4192,13.4916,34026957
2007-02-15,13.5479,13.6122,13.4192,13.6042,27236231
2007-02-16,13.5882,13.6606,13.4349,13.4353,27441908
2007-02-20,13.4273,13.6606,13.3308,13.6606,25664415
2007-02-21,13.6526,13.902,13.6365,13.8376,40747549
2007-02-22,13.8859,13.918,13.6847,13.8939,26522314
2007-02-23,13.8697,13.8858,13.4433,13.5318,43594418
2007-02-26,13.6042,13.6927,12.8721,13.5318,26365206
2007-02-27,13.3951,13.5158,13.1055,13.1055,31839247
2007-02-28,13.1698,13.5479,13.1216,13.2181,38178926
2007-03-01,12.9606,13.7088,12.848,13.4916,65637599
2007-03-02,13.3789,13.5881,13.2985,13.4433,30010991
2007-03-05,13.2905,13.6766,13.1457,13.1698,27236105
2007-03-06,13.2905,13.6123,13.2623,13.5801,30773102
2007-03-07,13.4917,13.556,13.2423,13.2664,24631795
2007-03-08,13.4353,13.6123,13.379,13.4273,24503962
2007-03-09,13.5238,13.6364,13.3307,13.379,19406042
2007-03-12,13.3629,13.7491,13.3549,13.733,24619736
2007-03-13,13.6204,13.8456,13.3951,13.3951,25243392
2007-03-14,13.4675,13.6284,13.4031,13.5801,27085130
2007-03-15,13.556,13.6284,13.3951,13.4514,19301045
2007-03-16,13.4433,13.556,13.3709,13.4353,27517280
2007-03-19,13.5399,13.8617,13.5399,13.8215,23731297
2007-03-20,13.8777,14.2398,13.7893,14.1191,52023557
2007-03-21,14.7305,14.7949,14.3041,14.6179,76580063
2007-03-22,14.4933,14.9237,14.441,14.8754,39146009
2007-03-23,14.8512,14.9558,14.6259,14.6742,27480987
2007-03-26,14.6581,14.8271,14.4972,14.7949,25868902
2007-03-27,14.7628,14.8834,14.7628,14.8754,26612219
2007-03-28,14.7547,14.8834,14.6018,14.6179,27082589
2007-03-29,14.7467,14.7467,14.441,14.6099,23180375
2007-03-30,14.6018,14.6983,14.3926,14.5857,16756322
2007-04-02,14.5455,14.626,14.473,14.5938,16619209
2007-04-03,14.6662,14.8593,14.6179,14.7708,25783172
2007-04-04,14.7628,14.9397,14.7467,14.9317,18537626
2007-04-05,14.8834,15.0202,14.7949,15.0202,17593979
2007-04-09,15.0121,15.0443,14.9156,14.9397,15878898
2007-04-10,15.1087,15.1891,15.0282,15.165,19608666
2007-04-11,15.2052,15.2132,14.8512,14.9558,23970173
2007-04-12,14.9397,15.0523,14.8351,15.0443,18229806
2007-04-13,15.1167,15.165,14.8512,14.988,25843021
2007-04-16,15.0282,15.2454,15.0121,15.2052,21417360
2007-04-17,15.1248,15.2857,15.1248,15.1972,21127712
2007-04-18,15.1248,15.1892,15.0444,15.0685,25400150
2007-04-19,14.9237,15.165,14.9237,15.0926,25350814
2007-04-20,15.2696,15.334,15.1409,15.2857,30093216
2007-04-23,15.2615,15.3581,15.2052,15.2374,19732297
2007-04-24,15.3179,15.3259,15.0846,15.1409,16810800
2007-04-25,15.1972,15.2783,15.0443,15.2052,19896366
2007-04-26,15.1006,15.2856,15.0925,15.2454,13387296
2007-04-27,15.2535,15.519,15.1891,15.3661,20162947
2007-04-30,15.3662,15.4064,15.1248,15.1248,21847484
2007-05-01,15.0845,15.1408,14.9236,14.9558,26817890
2007-05-02,15.0403,15.2695,14.9719,15.173,17762780
2007-05-03,15.2133,15.3179,15.1248,15.3018,14690774
2007-05-04,15.3178,15.3259,15.1006,15.3098,19657068
2007-05-07,15.3018,15.4064,15.2776,15.3259,13117635
2007-05-08,15.2293,15.3178,15.1891,15.2454,13810859
2007-05-09,15.2133,15.2133,14.9397,15.1489,18097288
2007-05-10,15.0363,15.2133,14.8674,14.8754,24788811
2007-05-11,14.9639,15.3179,14.8995,15.2696,24761387
2007-05-14,15.2374,15.35,15.1006,15.2374,14084925
2007-05-15,15.1971,15.4224,15.1488,15.1569,19009898
2007-05-16,15.173,15.2776,15.0041,15.2776,19672594
2007-05-17,15.173,15.3742,15.132,15.3259,16951338
2007-05-18,15.342,15.4868,15.2937,15.4868,20816270
2007-05-21,15.4466,15.5431,15.3742,15.5431,14671834
2007-05-22,15.5994,15.6557,15.4465,15.5833,17727392
2007-05-23,15.5914,15.6638,15.4064,15.4144,18565140
