date,open,high,low,close,volume
2008-07-09,5.4229,5.4443,5.2405,5.2438,26957136
2008-07-10,5.2639,5.3368,5.1572,5.3154,25299255
2008-07-11,5.2806,5.3299,5.146,5.1936,27987518
2008-07-14,5.394,5.3958,5.2086,5.2327,26664693
2008-07-15,5.1905,5.2285,5.0073,5.1051,31298629
2008-07-16,5.122,5.2041,5.0738,5.2005,22503761
2008-07-17,5.2393,5.2658,5.1578,5.1704,22796660
2008-07-18,5.0715,5.1054,4.9655,4.97,26134000
2008-07-21,5.0227,5.0407,4.8488,5.0043,40941913
2008-07-22,4.484,4.8981,4.4097,4.8758,56564386
2008-07-23,4.9651,5.0668,4.8619,5.0034,31952446
2008-07-24,4.9451,4.9733,4.7684,4.7858,25267433
2008-07-25,4.8271,4.9053,4.7744,4.8788,19068524
2008-07-28,4.8855,4.8893,4.635,4.6465,23494641
2008-07-29,4.6769,4.7984,4.6239,4.7271,20586141
2008-07-30,4.7482,4.8298,4.6971,4.8114,21823533
2008-07-31,4.7409,4.8812,4.7241,4.7834,19184663
2008-08-01,4.812,4.8147,4.6871,4.7145,16390282
2008-08-04,4.7128,4.7519,4.6017,4.6113,17831512
2008-08-05,4.6771,4.8391,4.6591,4.8342,20715580
2008-08-06,4.8141,5.0377,4.7549,4.9411,23816609
2008-08-07,4.8965,5,4.8601,4.9224,20234015
2008-08-08,4.9311,5.1053,4.9278,5.1024,21486721
2008-08-11,5.118,5.3116,5.106,5.2231,26822716
2008-08-12,5.2219,5.3955,5.2216,5.3185,25166858
2008-08-13,5.356,5.4169,5.2934,5.3958,25349205
2008-08-14,5.3666,5.4304,5.3518,5.3964,21405616
2008-08-15,5.3879,5.4093,5.2679,5.2886,21313739
2008-08-18,5.2836,5.351,5.2309,5.2781,16612124
2008-08-19,5.2526,5.3287,5.1705,5.2222,18544013
2008-08-20,5.2595,5.3248,5.2246,5.2917,15256106
2008-08-21,5.2505,5.28,5.1728,5.245,16242934
2008-08-22,5.291,5.3416,5.2835,5.3202,13229425
2008-08-25,5.3011,5.3034,5.1659,5.1927,14578237
2008-08-26,5.1989,5.2627,5.1944,5.2254,13408130
2008-08-27,5.2154,5.2892,5.1817,5.2564,14378043
2008-08-28,5.2748,5.304,5.1987,5.2285,12982016
2008-08-29,5.2049,5.2212,5.087,5.1017,18034669
2008-09-02,5.1881,5.2212,4.9655,5.0013,23496015
2008-09-03,5.0209,5.0762,4.9354,5.0245,22113985
2008-09-04,4.9913,5.053,4.8393,4.8517,22371040
2008-09-05,4.7725,4.8872,4.7443,4.8204,23680267
2008-09-08,4.9525,4.9621,4.558,4.7524,31477403
2008-09-09,4.7205,4.8138,4.5077,4.5646,37467621
2008-09-10,4.5839,4.6643,4.478,4.5625,29285662
2008-09-11,4.4592,4.604,4.3937,4.5938,29224954
2008-09-12,4.5414,4.5414,4.4087,4.4822,23865295
2008-09-15,4.2742,4.4445,4.224,4.224,27705375
2008-09-16,4.0283,4.2884,3.9769,4.2095,36107562
2008-09-17,4.1677,4.1683,3.8469,3.8469,36126009
2008-09-18,3.9293,4.0756,3.6317,4.0352,50444171
2008-09-19,4.2914,4.3395,4.1021,4.2405,43060308
2008-09-22,4.2113,4.2206,3.932,3.9438,25781569
2008-09-23,3.9678,4.0867,3.8117,3.8171,38531054
2008-09-24,3.8301,3.9408,3.7662,3.8734,31508788
2008-09-25,3.9062,4.0563,3.8677,3.9703,30275834
2008-09-26,3.759,3.9061,3.7015,3.8592,33898943
2008-09-29,3.5998,3.6017,3.0271,3.1677,78908028
2008-09-30,3.2577,3.4608,3.199,3.4205,48953436
2008-10-01,3.3681,3.3814,3.2318,3.2838,39016138
2008-10-02,3.2504,3.274,3.0094,3.0124,48432061
2008-10-03,3.1297,3.205,2.8484,2.9212,69046760
2008-10-06,2.7674,2.9727,2.6344,2.9534,63420073
2008-10-07,3.0239,3.0545,2.6769,2.6832,56539910
2008-10-08,2.5853,2.8989,2.5784,2.7021,66438478
2008-10-09,2.8092,2.8829,2.6061,2.6705,48672565
2008-10-10,2.579,3.0093,2.5579,2.913,66786156
2008-10-13,3.1463,3.3263,3.0401,3.3182,46316945
2008-10-14,3.4986,3.5029,3.1039,3.1321,59615143
2008-10-15,3.125,3.22,2.9459,2.9477,47674257
2008-10-16,3.0024,3.1125,2.7608,3.0662,59600763
2008-10-17,2.9972,3.0707,2.5847,2.9311,53031036
2008-10-20,3.0028,3.0103,2.818,2.9624,46620072
2008-10-21,2.9176,2.9462,2.7434,2.7533,66016003
